,last_scraped,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,price,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4606,9/28/2024,Heidi,10/2/2011,"Oslo, Norway",within a day,88%,4%,f,t,t,Entire rental unit,Entire home/apt,1 bath,900.00,t,9/28/2024,5/14/2023,9/25/2023,no reviews,f,8.87E+17,1238385,1,1,4,1,2,2,3,40,3,3,40,40,3,40,14,63,6,0,0,4.83,5,4.17,4.83,5,1,0,0,0.36
4607,9/28/2024,Eirik,11/14/2015,"Oslo, Norway",within a day,100%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,2400.00,t,9/28/2024,never,no reviews,no reviews,f,8.87E+17,49036784,1,1,4,1,2,2,2,185.9,2,2,187.4,188.8,2,189.2,28,88,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.36
4608,9/28/2024,Pål,5/9/2023,10,within an hour,100%,70%,f,t,t,Entire home,Entire home/apt,1 bath,3200.00,t,9/28/2024,8/28/2023,8/31/2024,no reviews,f,8.87E+17,513895892,1,1,7,1,3,1.2,2,365,2,2,365,365,2,365,0,8,6,5,1,5,5,5,5,5,1,0,0,0.45
4609,9/28/2024,Hege,8/15/2016,"Oslo, Norway",within a few hours,100%,84%,t,t,t,Entire condo,Entire home/apt,1 bath,803.00,t,9/28/2024,6/10/2023,9/25/2024,no reviews,f,8.87E+17,89994633,1,2,2,1,1,2,2,90,1,2,90,90,1.9,90,9,65,7.2,3.3,0.3,4.98,5,4.98,4.98,5,1,0,0,2.77
4610,9/28/2024,Johannes,11/4/2019,"Oslo, Norway",within an hour,100%,75%,t,t,t,Entire rental unit,Entire home/apt,1 bath,795.00,t,9/28/2024,7/13/2023,12/29/2023,no reviews,f,8.88E+17,306970720,2,2,5,1,2,0,3,17,3,3,17,17,3,17,0,4,4,2,0,4.5,4.5,4.25,4.75,4.25,1,0,0,0.27
4611,9/28/2024,Qin,5/9/2023,10,within an hour,100%,86%,t,f,t,Entire rental unit,Entire home/apt,1 bath,1200.00,t,9/28/2024,6/6/2023,8/31/2024,no reviews,f,8.88E+17,513957092,1,2,5,1,1,1.2,1,30,1,1,187.4,188.8,1,189.2,26,86,15,4,1,4.8,4.53,4.87,4.93,5,1,0,0,0.94
4612,9/28/2024,Inger,5/9/2023,"Oslo, Norway",within a day,100%,50%,f,f,f,Private room in rental unit,Private room,1 private bath,900.00,t,9/28/2024,6/21/2023,6/25/2023,no reviews,f,8.88E+17,513961274,1,1,2,1,1,1,1,185.9,1,1,187.4,188.8,1,189.2,29,89,2,0,0,5,4.5,5,5,5,1,0,0,0.13
4613,9/28/2024,Marte,2/27/2017,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1400.00,t,9/28/2024,never,no reviews,no reviews,f,8.88E+17,118369244,1,1,4,1,1,2,1,365,1,6,365,365,2.3,365,11,25,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.13
4614,9/28/2024,Lise,4/17/2018,"Oslo, Norway",within an hour,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,5/28/2023,6/9/2024,no reviews,f,8.88E+17,184800393,1,1,4,1,1,0,2,30,2,2,30,30,2,30,0,0,5,1,0,5,4.8,4.8,4.6,4.8,1,0,0,0.31
4615,9/28/2024,Sophia,4/20/2018,"Oslo, Norway",within an hour,100%,98%,t,t,t,Entire rental unit,Entire home/apt,1.5 baths,1750.00,t,9/28/2024,6/22/2023,8/13/2024,no reviews,t,8.88E+17,185280269,3,3,3,1,1,2,2,365,2,3,187.4,188.8,2.7,189.2,0,46,13,4,0,5,5,4.92,5,5,1,0,0,0.84
4616,9/28/2024,Silas,6/17/2015,"Oslo, Norway",within a few hours,100%,33%,f,t,t,Entire rental unit,Entire home/apt,1 bath,2100.00,t,9/28/2024,5/28/2023,8/2/2024,no reviews,f,8.88E+17,36082615,1,2,3,1,2,2,2.1,365,5,5,365,365,5,365,30,90,6,3,0,5,5,5,5,5,1,0,0,0.37
4617,9/28/2024,Petter Elias,7/16/2017,"Alesund, Norway",within a day,100%,75%,f,t,t,Entire condo,Entire home/apt,1 bath,0.00,t,9/28/2024,6/29/2024,7/8/2024,no reviews,f,8.88E+17,140799871,2,2,4,1,1,0,3,365,3,3,365,365,3,365,0,0,2,2,0,5,5,5,5,5,1,0,0,0.65
4618,9/28/2024,Katinka,9/29/2019,10,within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,7/3/2023,8/25/2024,no reviews,t,8.88E+17,298868834,1,3,2,1,1,0,3,365,3,3,187.4,188.8,3,189.2,0,0,32,14,0,4.72,4.75,4.63,4.94,4.84,1,0,0,2.11
4619,9/28/2024,Camilla Hansen,5/13/2022,"Skulerud, Norway",within an hour,98%,100%,f,t,t,Private room in guesthouse,Private room,2.5 shared baths,344.00,t,9/28/2024,6/16/2023,9/11/2024,no reviews,t,8.88E+17,458910357,1.3,1.4,1,1,1,1,1,365,1,1,187.4,188.8,1,189.2,28,88,26,12,1,4.23,4.31,4.15,4.65,4.69,1,0,0,1.66
4620,9/28/2024,Petter,8/19/2016,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,2 baths,3000.00,t,9/28/2024,never,no reviews,no reviews,f,8.88E+17,90750412,1,2,3,1,2,2,2,185.9,2,2,187.4,188.8,2,189.2,29,89,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.66
4621,9/28/2024,Kristine,5/24/2016,"Oslo, Norway",within a day,70%,50%,t,t,t,Entire rental unit,Entire home/apt,1 bath,750.00,t,9/28/2024,6/4/2023,8/11/2024,no reviews,f,8.89E+17,73794638,3,1.4,4,1,2,2,1,365,1,1,365,365,1,365,25,85,12,5,0,4.75,4.75,4.42,4.83,4.5,1,0,0,0.75
4622,9/28/2024,Mikkel,5/11/2023,10,within a day,100%,0%,f,t,f,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,6/25/2023,8/12/2023,no reviews,f,8.89E+17,514224478,1,1,2,1,1,0,1,7,1,1,7,7,1,7,0,0,7,0,0,5,5,5,4.86,4.57,1,0,0,0.45
4623,9/28/2024,Kent Ove R.,9/3/2015,"Oslo, Norway",within a few hours,100%,73%,f,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,6/10/2023,9/1/2024,no reviews,f,8.89E+17,43246323,1,1,2,1,1,0,2,14,2,2,14,14,2,14,1,1,7,5,1,4.71,4.57,4.71,4.57,5,1,0,0,0.44
4624,9/28/2024,Alfred,3/17/2018,"Oslo, Norway",within an hour,100%,72%,f,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,5/22/2023,8/14/2024,no reviews,f,8.89E+17,178919207,1,1,2,1,0,0,2,365,2,2,187.4,188.8,2,189.2,0,0,32,17,0,4.69,4.66,4.66,4.78,4.75,1,0,0,1.94
4625,9/28/2024,Oda,7/7/2015,"Oslo, Norway",within an hour,100%,60%,t,t,f,Entire condo,Entire home/apt,1 bath,0.00,t,9/28/2024,5/15/2023,8/17/2024,no reviews,f,8.89E+17,37752150,1,1,2,1,1,0,2,5,1,2,5,5,2,5,0,2,15,8,0,4.73,4.87,4.53,4.73,4.73,1,0,0,0.89
4626,9/28/2024,André,10/11/2019,"Oslo, Norway",within an hour,100%,95%,f,t,f,Entire rental unit,Entire home/apt,1 bath,850.00,t,9/28/2024,1/28/2024,8/4/2024,no reviews,f,8.89E+17,301670118,1,1,2,1,1,1,2,30,2,2,30,30,2,30,0,3,14,14,0,4.71,4.71,4.14,4.64,4.5,1,0,0,1.71
4627,9/28/2024,Richard,11/13/2014,"Oslo, Norway",within a day,100%,100%,f,t,t,Entire home,Entire home/apt,1.5 baths,1600.00,t,9/28/2024,8/5/2023,8/5/2023,no reviews,f,8.89E+17,23687236,2,2,6,1,3,3,2.1,185.9,5,5,187.4,188.8,5,189.2,0,0,1,0,0,5,5,4,5,5,1,0,0,0.07
4628,9/28/2024,Monica,8/20/2016,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,0.00,t,9/28/2024,7/16/2023,9/10/2023,no reviews,t,8.89E+17,90973821,1,2,3,1,2,0,1,365,1,4,365,365,1,365,0,0,3,0,0,4.33,4.33,4,4.33,4.33,1,0,0,0.2
4629,9/28/2024,Ann-Kristin Norum,1/21/2016,"Oslo, Norway",within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,10/21/2023,9/11/2024,no reviews,f,8.90E+17,55581100,1,1,2,1,0,0,2,50,2,3,187.4,188.8,2,189.2,8,33,7.2,3.3,2,4.95,4.83,4.98,4.86,4.83,1,0,0,3.66
4630,9/28/2024,Hedda,2/4/2021,"Oslo, Norway",within an hour,100%,75%,f,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,5/28/2023,9/24/2024,no reviews,f,8.90E+17,387292890,1,1,2,1,1,0,4,50,4,4,50,50,4,50,1,1,25,13,1,4.92,4.96,4.8,4.84,5,1,0,0,1.53
4631,9/28/2024,Andreas Nikolai,5/12/2023,"Oslo, Norway",within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,3786.00,t,9/28/2024,6/16/2023,8/21/2024,no reviews,f,8.90E+17,514372148,1,1,6,1,2,1.2,2,365,2,2,365,365,2,365,27,87,19,13,0,5,5,5,4.74,4.95,1,0,0,1.21
4632,9/28/2024,Martin Andreas,6/22/2016,"Oslo, Norway",within an hour,100%,100%,t,t,t,Entire condo,Entire home/apt,1 bath,849.00,t,9/28/2024,7/3/2023,9/8/2024,no reviews,f,8.90E+17,79207773,3,3,2,1,1,1,2.1,365,3,5,365,365,5,365,10,10,12,8,2,5,4.92,4.92,4.75,5,1,0,0,0.79
4633,9/28/2024,Sonia,4/29/2015,"Oslo, Norway",within a few hours,100%,56%,f,t,t,Private room in rental unit,Private room,1 shared bath,0.00,t,9/28/2024,5/23/2023,9/22/2024,no reviews,f,8.90E+17,32212702,1,1.4,2,1,0,0,2,365,2,2.7,31,365,2.4,259.6,1,1,8,4,2,4.88,5,4.75,4.75,5,1,0,0,0.48
4634,9/28/2024,Ruben,4/7/2016,"Oslo, Norway",within a day,100%,30%,f,t,t,Entire rental unit,Entire home/apt,1 bath,900.00,t,9/28/2024,8/2/2024,9/9/2024,no reviews,f,8.90E+17,66171489,1,1,3,1,1,1,2,25,2,2,25,25,2,25,0,56,3,3,1,4.67,5,4.67,5,4.67,1,0,0,1.55
4635,9/28/2024,Larisa,4/2/2018,10,within a day,100%,0%,f,f,f,Private room in home,Private room,Half-bath,1000.00,t,9/28/2024,never,no reviews,no reviews,f,8.90E+17,182017929,1,2,2,1,1,2,1,365,1,1,365,365,1,365,30,90,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.55
4636,9/28/2024,Mariann,5/12/2023,10,within an hour,100%,33%,t,f,t,Entire condo,Entire home/apt,1 bath,1300.00,t,9/28/2024,5/19/2023,7/30/2024,no reviews,f,8.90E+17,514422583,1,1,4,1,2,2,3,9,3,3,9,9,3,9,10,10,16,2,0,4.75,4.69,4.81,4.81,4.75,1,0,0,0.96
4637,9/28/2024,Tomasz,1/26/2023,10,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,813.00,t,9/28/2024,5/15/2023,9/27/2024,no reviews,t,8.90E+17,498123311,2,2,4,1,0,2,1,365,1,1,187.4,188.8,1,189.2,2,2,7.2,3.3,0.3,4.4,4.59,4.28,4.58,4.73,1,0,0,1
4638,9/28/2024,Kristian,6/28/2021,10,within a day,100%,0%,f,t,t,Entire condo,Entire home/apt,1 bath,0.00,t,9/28/2024,6/20/2023,6/20/2023,no reviews,f,8.90E+17,409587791,1,1,4,1,2,0,3,10,3,3,10,10,3,10,0,0,1,0,0,5,5,5,5,5,1,0,0,0.06
4639,9/28/2024,Dean Martin,5/12/2017,10,within a few hours,90%,46%,f,t,t,Private room in rental unit,Private room,1 shared bath,300.00,t,9/28/2024,7/8/2023,7/6/2024,no reviews,f,8.90E+17,130009865,2,3,1,1,0,1,2.1,150,2.3,2.7,150,150,2.4,150,14,74,3,2,0,4.67,4,4,5,5,1,0,0,0.2
4640,9/28/2024,Tina,10/17/2016,"Oslo, Norway",within a day,100%,100%,f,t,f,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,6/28/2023,7/3/2023,no reviews,f,8.90E+17,99981915,1,1,4,1,2,0,2.1,14,2.3,7,14,14,2.4,14,0,0,3,0,0,5,5,4.67,5,4.67,1,0,0,0.2
4641,9/28/2024,Nam,1/25/2016,"Oslo, Norway",within an hour,100%,58%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1350.00,t,9/28/2024,5/18/2023,9/8/2024,no reviews,f,8.90E+17,56069184,1,2,4,1,2,2,3,305,2,4,305,305,3.1,305,2,2,11,6,1,5,4.91,5,5,4.73,1,0,0,0.66
4642,9/28/2024,Kj,1/2/2017,"Oslo, Norway",within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,5/28/2023,6/30/2024,no reviews,t,8.90E+17,109472204,2,2,2,1,1,0,1,5,1,1,187.4,188.8,1,189.2,0,0,16,8,0,4.75,4.81,4.69,4.81,4.94,1,0,0,0.98
4643,9/28/2024,Damian,6/29/2016,10,within a day,100%,23%,f,f,t,Entire rental unit,Entire home/apt,1 bath,1500.00,t,9/28/2024,5/27/2023,8/15/2024,no reviews,f,8.90E+17,80660875,1,1,2,1,1,1,2,365,2,2,365,365,2,365,29,89,8,4,0,4.88,4.75,4.63,5,5,1,0,0,0.49
4644,9/28/2024,Amulya Ratna,5/13/2023,"Oslo, Norway",within an hour,100%,90%,f,t,t,Entire rental unit,Entire home/apt,1 bath,600.00,t,9/28/2024,6/29/2024,8/11/2024,no reviews,f,8.90E+17,514520644,1,2,1,1,1,1,1,15,1,1,15,15,1,15,0,8,7,7,0,5,5,5,5,4.86,1,0,0,2.28
4645,9/28/2024,Ove,4/25/2017,"Oslo, Norway",within a day,100%,46%,t,t,t,Entire rental unit,Entire home/apt,1 bath,1914.00,t,9/28/2024,6/14/2023,9/15/2024,no reviews,f,8.90E+17,127543373,1,1,2,1,1,1,2,30,2,2,30,30,2,30,29,89,17,10,1,5,4.94,5,5,4.88,1,0,0,1.08
4646,9/28/2024,Andrea,5/15/2016,"Oslo, Norway",within a day,100%,50%,f,t,f,Entire rental unit,Entire home/apt,1 bath,1399.00,t,9/28/2024,6/7/2023,6/7/2023,no reviews,f,8.90E+17,72145268,1,1,2,1,1,1,3,365,3,3,365,365,3,365,0,7,1,0,0,4.9,4.9,4.8,4,4,1,0,0,0.06
4647,9/28/2024,Eivind,4/25/2020,"Fornebu, Norway",within an hour,100%,91%,t,t,t,Entire rental unit,Entire home/apt,1 bath,1507.00,t,9/28/2024,8/7/2023,9/8/2024,no reviews,f,8.91E+17,344664254,2,2,5,1,2,1.2,3,14,3,3,14,14,3,14,2,9,32,3.3,0.3,5,5,5,4.84,4.75,1,0,0,2.29
4648,9/28/2024,Håvard,6/14/2016,"Oslo, Norway",within an hour,100%,91%,t,t,t,Entire rental unit,Entire home/apt,1 bath,1036.00,t,9/28/2024,5/28/2023,9/1/2024,no reviews,f,8.91E+17,77702059,1,2,4,1,1,2,2,185.9,2,2,187.4,188.8,2,189.2,7,9,27,16,1,4.85,5,4.81,4.81,4.59,1,0,0,1.65
4649,9/28/2024,Atle,7/2/2016,"Oslo, Norway",within a day,100%,100%,f,t,f,Entire condo,Entire home/apt,2 baths,2830.00,t,9/28/2024,never,no reviews,no reviews,f,8.91E+17,81229952,1,1,4,1,2,2,1,7,1,1,7,7,1,7,23,83,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.65
4650,9/28/2024,Tone,5/1/2016,10,within a few hours,100%,34%,f,t,t,Entire condo,Entire home/apt,1.5 baths,1800.00,t,9/28/2024,6/11/2023,8/22/2024,no reviews,f,8.91E+17,69829432,1,1,5,1,3,3,2,21,2,2,21,21,2,21,20,80,24,13,0,4.75,4.88,4.38,4.88,4.74,1,0,0,1.51
4651,9/28/2024,Helge,10/22/2013,"Oslo, Norway",within an hour,100%,95%,f,t,t,Private room in condo,Private room,1 shared bath,750.00,t,9/28/2024,6/3/2023,9/17/2024,no reviews,f,8.91E+17,9579456,1,2,2,1,1,1,1,185.9,1,1,187.4,188.8,1,189.2,8,51,7.2,3.3,0.3,4.93,4.92,4.71,4.97,4.97,1,0,0,1
4652,9/28/2024,Rebecka,9/13/2021,"Oslo, Norway",within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,844.00,t,9/28/2024,5/21/2023,8/8/2024,no reviews,f,8.91E+17,422843224,1,1,2,1,1,1,2,14,1,2,187.4,188.8,2,189.2,2,2,9,4,0,4.89,5,5,4.89,4.56,1,0,0,0.54
4653,9/28/2024,Julie,4/17/2022,10,within a day,100%,13%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1300.00,t,9/28/2024,6/11/2023,8/3/2024,no reviews,f,8.91E+17,454646454,1,1,4,1,2,2,3,30,3,3,30,30,3,30,29,89,4,2,0,5,5,5,5,4.75,1,0,0,0.25
4654,9/28/2024,Joar,12/6/2018,"Oslo, Norway",a few days or more,43%,50%,f,t,t,Private room in rental unit,Private room,1 shared bath,1000.00,t,9/28/2024,8/13/2023,4/29/2024,no reviews,f,8.91E+17,229388661,2,3,2,1,1,1,2,365,2,2,365,365,2,365,29,89,10,8,0,5,4.9,5,4.9,4.8,1,0,0,0.73
4655,9/28/2024,Even,5/14/2023,10,within a day,100%,0%,f,f,f,Entire condo,Entire home/apt,1 bath,0.00,t,9/28/2024,never,no reviews,no reviews,f,8.91E+17,514690794,1,1,2,1,1,0,2,15,1,2,15,15,1.9,15,0,0,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.73
4656,9/28/2024,Sara,7/27/2018,Norway,within a day,60%,47%,f,t,t,Entire condo,Entire home/apt,1 bath,1250.00,t,9/28/2024,6/22/2023,8/31/2024,no reviews,f,8.91E+17,205434181,1,2,4,1,1,2,3,40,3,3,40,40,3,40,0,0,6,5,1,4.67,4.67,4.5,5,4.83,1,0,0,0.39
4657,9/28/2024,Kristian,8/16/2015,10,within a day,100%,100%,f,t,t,Private room in rental unit,Private room,1 shared bath,0.00,t,9/28/2024,6/7/2023,7/31/2023,no reviews,f,8.91E+17,41627580,1,1,2,1,0,0,2,23,2,2,23,23,2,23,0,0,12,0,0,4.67,4.67,4.67,4.58,4.92,1,0,0,0.75
4658,9/28/2024,Taran,2/13/2018,"Oslo, Norway",within a few hours,100%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1579.00,t,9/28/2024,never,no reviews,no reviews,f,8.91E+17,173157710,1,1.4,4,1,2,2,2,25,2,2,25,25,2,25,27,87,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.75
4659,9/28/2024,Kristofer,5/20/2014,"Oslo, Norway",within an hour,100%,100%,f,t,f,Entire home,Entire home/apt,1.5 baths,1440.00,t,9/28/2024,6/30/2024,7/24/2024,no reviews,f,8.91E+17,15775596,1,1,6,1,3,1.2,3,27,3,3,27,27,3,27,0,21,2,2,0,5,5,5,5,5,1,0,0,0.66
4660,9/28/2024,Trine,1/13/2013,"Oslo, Norway",within a few hours,100%,17%,f,t,t,Entire home,Entire home/apt,1 bath,2000.00,t,9/28/2024,8/29/2023,8/19/2024,no reviews,f,8.91E+17,4688083,1,2,7,1,3,1.2,2,365,2,2,365,365,2,365,24,79,2,1,0,5,5,5,5,4,1,0,0,0.15
4661,9/28/2024,Lars,1/25/2016,"Oslo, Norway",within a few hours,100%,17%,f,t,t,Entire home,Entire home/apt,2 baths,2333.00,t,9/28/2024,7/30/2023,3/31/2024,no reviews,f,8.92E+17,56019441,1,1,6,1,3,1.2,4,14,4,4,14,14,4,14,0,40,3,1,0,5,5,5,5,5,1,0,0,0.21
4662,9/28/2024,Kaja,5/15/2023,10,within an hour,100%,0%,f,f,f,Entire cabin,Entire home/apt,0 baths,2007.00,t,9/28/2024,5/19/2023,8/14/2023,no reviews,f,8.92E+17,514799294,2,2,4,1,3,3,1,365,1,1,365,365,1,365,28,88,4,0,0,4.5,4.5,4.25,4.25,4.75,1,0,0,0.24
4663,9/28/2024,Kristine,8/16/2018,"Oslo, Norway",within an hour,100%,19%,f,t,f,Entire rental unit,Entire home/apt,1 bath,1000.00,t,9/28/2024,4/28/2024,9/13/2024,no reviews,f,8.92E+17,209938874,1,1,2,1,0,1,4,7,4,4,7,7,4,7,29,89,4,4,1,4.5,5,5,5,5,1,0,0,0.78
4664,9/28/2024,Pernille,1/31/2020,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1400.00,t,9/28/2024,7/2/2023,3/20/2024,no reviews,f,8.92E+17,332271208,1,1,4,1,2,2,2,8,2,2,8,8,2,8,0,0,6,1,0,4.83,4.83,4.83,4.83,4.67,1,0,0,0.4
4665,9/28/2024,Camilla,7/19/2022,"Oslo, Norway",within an hour,100%,97%,f,t,t,Entire rental unit,Entire home/apt,1 bath,871.00,t,9/28/2024,5/18/2023,9/10/2024,no reviews,t,8.92E+17,470404180,2,2,3,1,1,2,2,730,2,3,187.4,188.8,2,189.2,25,29,32,3.3,0.3,4.31,4.31,4.59,4.34,4.88,1,0,0,1.92
4666,9/28/2024,Emil,7/4/2017,"Oslo, Norway",within a few hours,90%,52%,t,t,t,Entire rental unit,Entire home/apt,1 bath,2386.00,t,9/28/2024,6/14/2023,9/22/2024,no reviews,f,8.92E+17,138493571,1,3,4,1,2,2,2,185.9,2,2,187.4,188.8,2,189.2,5,17,24,7,0.3,5,4.96,5,4.75,4.96,1,0,0,1.52
4667,9/28/2024,Charlotte Sverdrup,8/19/2021,"Oslo, Norway",within a day,100%,55%,f,t,t,Entire condo,Entire home/apt,1 bath,1629.00,t,9/28/2024,5/29/2023,8/16/2024,no reviews,f,8.92E+17,419178981,1,1,3,1,1,1,3,730,3,3,730,730,3,730,30,90,20,9,0,4.8,4.75,4.6,5,4.95,1,0,0,1.23
4668,9/28/2024,Bente Camilla,4/24/2023,"Oslo, Norway",within an hour,100%,100%,t,t,t,Entire loft,Entire home/apt,1 bath,0.00,t,9/28/2024,5/28/2023,8/31/2024,no reviews,f,8.92E+17,511600308,1,1,2,1,0,0,2,30,2,2,30,30,2,30,0,0,7.2,3.3,1,4.82,4.77,4.97,4.87,4.82,1,0,0,3.73
4669,9/28/2024,Håkon Trolldalen,4/26/2018,10,within a few hours,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,6/25/2023,8/6/2024,no reviews,f,8.92E+17,186457073,1,1,2,1,1,0,2.1,50,5,5,50,50,5,50,0,0,4,1,0,4.75,4.75,4,4.75,4.75,1,0,0,0.26
4670,9/28/2024,Mats,7/11/2014,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,never,no reviews,no reviews,f,8.92E+17,17976946,1,1,3,1,1,0,2.1,365,2.3,7,365,365,2.4,365,0,0,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.26
4671,9/28/2024,Julie,9/3/2019,"Oslo, Norway",within a few hours,100%,0%,f,t,f,Entire rental unit,Entire home/apt,1 bath,1600.00,t,9/28/2024,5/22/2023,9/23/2023,no reviews,f,8.92E+17,291551059,1,1,2,1,1,1,2,30,2,2,30,30,2,30,27,87,5,0,0,5,4.8,5,5,5,1,0,0,0.3
4672,9/28/2024,Per,8/3/2016,"Oslo, Norway",within a day,100%,46%,t,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,5/29/2023,8/18/2024,no reviews,f,8.93E+17,87697353,2,2,4,1,2,0,1,31,1,1,31,31,1,31,0,0,10,7,0,5,4.7,4.6,4.8,4.9,1,0,0,0.61
4673,9/28/2024,Jolanta,5/16/2023,"Viken, Norway",within a few hours,100%,98%,t,t,t,Entire rental unit,Entire home/apt,1 bath,1531.00,t,9/28/2024,6/16/2023,9/18/2024,no reviews,f,8.93E+17,515011765,1,2,4,1,2,2,2,185.9,2,3,187.4,188.8,2.3,189.2,30,87,7.2,3.3,0.3,4.9,4.8,4.83,4.93,4.93,1,0,0,2.55
4674,9/28/2024,Joachim,2/26/2014,"Oslo, Norway",within a day,100%,50%,f,t,t,Private room in rental unit,Private room,1 shared bath,0.00,t,9/28/2024,6/22/2023,6/30/2024,no reviews,f,8.93E+17,12618764,1,1,2,1,0,0,2.1,185.9,2.3,2.7,187.4,188.8,2.4,189.2,29,89,3,1,0,5,5,5,5,5,1,0,0,0.19
4675,9/28/2024,Sanna,1/27/2020,"Oslo, Norway",within a day,100%,100%,f,f,t,Entire rental unit,Entire home/apt,2 baths,0.00,t,9/28/2024,2/23/2024,2/23/2024,no reviews,f,8.93E+17,331109974,1,1,5,1,2,0,4,16,4,4,16,16,4,16,0,0,1,1,0,5,5,5,5,5,1,0,0,0.14
4676,9/28/2024,Trami,6/8/2014,"Oslo, Norway",within an hour,100%,81%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1800.00,t,9/28/2024,6/8/2023,9/22/2024,no reviews,f,8.94E+17,16534661,1,1,4,1,2,2,2,365,2,2,365,365,2,365,28,88,33,3.3,0.3,5,4.94,4.97,4.64,4.97,1,0,0,2.07
4677,9/28/2024,Reza,2/22/2016,"Oslo, Norway",within a few hours,100%,50%,t,t,t,Entire rental unit,Entire home/apt,1 bath,2100.00,t,9/28/2024,6/5/2023,9/22/2024,no reviews,f,8.94E+17,59948909,1,1,4,1,2,2,2,365,2,2,365,365,2,365,24,84,23,11,0.3,5,4.91,4.96,4.74,4.87,1,0,0,1.43
4678,9/28/2024,Ingrid,12/9/2013,"Oslo, Norway",within a day,90%,62%,t,t,t,Entire rental unit,Entire home/apt,1 bath,2950.00,t,9/28/2024,never,no reviews,no reviews,f,8.94E+17,10526856,2,3,7,1,2,2,2,30,2,2,30,30,2,30,5,5,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.43
4679,9/28/2024,Nina,12/11/2016,"Frankfurt, Germany",within a day,100%,50%,f,t,t,Private room in rental unit,Private room,1 bath,1500.00,t,9/28/2024,never,no reviews,no reviews,f,8.94E+17,106932066,1,3,1,1,1,1,1,365,1,1,365,365,1,365,29,89,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.43
4680,9/28/2024,Jens,3/9/2017,"Oslo, Norway",within a day,100%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,750.00,t,9/28/2024,7/15/2023,7/15/2023,no reviews,f,8.94E+17,119977302,1,1,3,1,2,2,2.1,10,5,5,10,10,5,10,0,0,1,0,0,5,5,5,5,5,1,0,0,0.07
